"CustomerID","Gender","Age","Partner","Dependents","Tenure","MultipleLines","InternetService","OnlineProtect","TechSupport","Streaming","Outage","ContractType","MonthlyCharges","Churn","Pilot"
"0415-MOSGF","Female",29,"No","No",1,1,"No",0,2,0,"Frequent",1,44.4,"Yes",0
"5649-VUKMC","Female",61,"No","No",12,1,"Fiber optic",0,2,3,"Frequent",12,95.5,"Yes",0
"3694-DELSO","Male",51,"No","No",4,0,"DSL",1,2,1,"Occasional",1,38.55,"No",0
"7541-YLXCL","Male",22,"No","No",36,1,"DSL",2,3,2,"Occasional",12,65.4,"Yes",0
"2868-LLSKM","Female",43,"Yes","Yes",68,2,"Fiber optic",2,3,0,"Occasional",12,83.65,"No",0
"7608-RGIRO","Male",35,"No","No",62,2,"No",0,1,0,"Occasional",24,24.4,"No",0
"1891-FZYSA","Male",85,"Yes","No",69,1,"No",2,2,1,"Frequent",1,89.95,"Yes",0
"1049-FYSYG","Female",21,"Yes","No",17,1,"No",2,2,0,"Occasional",1,35.65,"No",0
"1272-ILHFG","Male",60,"No","No",15,1,"No",0,1,0,"Occasional",12,19.65,"No",0
"4094-NSEDU","Female",71,"No","No",21,2,"5G",0,2,3,"Frequent",1,94.25,"Yes",0
"8466-PZBLH","Male",35,"Yes","Yes",67,2,"5G",1,3,3,"Occasional",24,104.6,"No",0
"4283-FUTGF","Male",85,"No","No",19,1,"No",0,2,0,"Frequent",1,79.85,"Yes",0
"7126-RBHSD","Female",48,"Yes","No",17,2,"5G",1,2,0,"Occasional",1,78.9,"No",0
"0093-EXYQL","Female",85,"No","No",40,1,"5G",0,2,3,"Occasional",1,91.55,"No",0
"7771-ZONAT","Male",35,"No","No",22,0,"5G",0,3,3,"Occasional",24,56.75,"No",0
"7305-ZWMAJ","Male",54,"No","No",30,1,"No",0,1,0,"Occasional",12,20.7,"No",0
"0354-WYROK","Female",73,"Yes","Yes",31,1,"No",0,3,3,"Occasional",1,98.9,"Yes",0
"2931-VUVJN","Female",88,"Yes","No",59,2,"5G",3,3,0,"Occasional",12,94.05,"No",0
"0282-NVSJS","Female",83,"Yes","Yes",12,0,"DSL",0,3,0,"Occasional",1,29.3,"No",0
"1816-FLZDK","Male",20,"No","No",1,0,"DSL",0,3,0,"Occasional",1,29.15,"No",0
"7161-DFHUF","Female",21,"Yes","No",71,2,"No",0,1,0,"Occasional",24,23.85,"No",0
"3034-ZBEQN","Female",54,"No","No",48,0,"DSL",2,2,0,"Frequent",12,34.7,"Yes",0
"9153-BTBVV","Female",49,"No","No",71,1,"DSL",0,1,0,"Occasional",24,25,"No",0
"7598-UAASY","Male",34,"Yes","No",2,1,"No",0,2,0,"Frequent",1,76.4,"Yes",0
"3736-BLEPA","Male",57,"No","No",28,1,"Fiber optic",2,3,1,"Occasional",12,91.25,"No",0
"9541-PWTWO","Female",21,"No","No",52,2,"DSL",0,3,3,"Occasional",24,80.95,"No",0
"0343-QLUZP","Male",39,"No","No",60,0,"5G",3,2,0,"Occasional",24,39.6,"No",0
"4981-FLTMF","Female",20,"Yes","Yes",57,2,"5G",3,3,0,"Occasional",1,65.2,"No",0
"3191-CSNMG","Female",19,"Yes","Yes",3,1,"Fiber optic",0,2,1,"Occasional",1,80.7,"No",0
"2676-ISHSF","Male",21,"No","No",1,1,"No",0,1,0,"Occasional",1,20.3,"No",0
"2495-KZNFB","Female",28,"No","No",33,2,"Fiber optic",1,2,2,"Occasional",1,90.65,"No",0
"6848-YLDFR","Male",48,"Yes","Yes",58,1,"DSL",2,3,3,"Occasional",12,75.2,"No",0
"8190-ZTQFB","Male",27,"No","No",41,0,"DSL",0,2,3,"Occasional",12,51.35,"No",0
"4112-LUEIZ","Male",47,"No","No",10,1,"No",0,2,3,"Frequent",1,89.5,"Yes",0
"1481-ZUWZA","Male",47,"No","No",28,1,"No",3,2,2,"Frequent",1,94.5,"Yes",0
"8690-UPCZI","Male",64,"Yes","Yes",29,2,"DSL",1,3,1,"Occasional",12,69.05,"No",0
"2452-MRMZF","Female",59,"No","No",72,2,"No",0,1,0,"Occasional",24,25.7,"No",0
"9912-OMZDS","Female",51,"Yes","Yes",59,2,"Fiber optic",2,2,3,"Occasional",12,106.15,"No",0
"6158-DWPZT","Male",48,"No","No",9,1,"No",0,2,0,"Frequent",12,24.1,"Yes",0
"3714-XPXBW","Female",36,"No","No",37,2,"DSL",3,3,1,"Occasional",1,78.9,"No",0
"0178-SZBHO","Male",40,"Yes","Yes",47,2,"5G",2,2,1,"Occasional",1,87.2,"No",0
"6481-ESCNL","Female",48,"No","No",29,1,"No",0,2,3,"Occasional",1,100.55,"No",0
"3427-GGZZI","Female",56,"Yes","No",19,2,"Fiber optic",2,2,2,"Occasional",1,89.1,"No",0
"3058-WQDRE","Male",54,"No","No",13,0,"DSL",0,2,0,"Occasional",1,25.15,"No",0
"2672-OJQZP","Female",60,"No","No",1,1,"DSL",0,2,0,"Occasional",1,44.75,"No",0
"7109-MFBYV","Male",21,"No","No",26,1,"DSL",0,2,0,"Occasional",1,45.45,"No",0
"6654-QGBZZ","Female",40,"No","No",1,1,"No",0,1,0,"Occasional",1,19.9,"No",0
"7878-RTCZG","Female",62,"No","No",1,1,"No",0,1,0,"Occasional",1,19.9,"No",0
"1000-AJSLD","Male",60,"No","No",1,1,"No",0,1,0,"Occasional",1,20.1,"Yes",0
"7452-FOLON","Male",65,"No","No",39,2,"No",0,1,0,"Occasional",12,25.45,"No",0
"3750-CKVKH","Male",28,"No","No",2,1,"Fiber optic",0,2,0,"Frequent",1,67.75,"Yes",0
"6413-XKKPU","Male",60,"Yes","Yes",17,1,"Fiber optic",1,2,1,"Occasional",1,89.4,"Yes",0
"2982-IHMFT","Female",67,"No","No",1,2,"Fiber optic",0,2,0,"Frequent",1,74.45,"Yes",0
"1216-BGTSP","Male",32,"No","No",45,2,"DSL",1,3,3,"Occasional",1,108.45,"No",0
"8165-CBKXO","Male",25,"Yes","Yes",66,0,"DSL",2,2,3,"Occasional",24,56.75,"No",0
"5438-QMDDL","Female",36,"Yes","No",19,1,"DSL",2,2,2,"Occasional",1,59.8,"No",0
"0301-FIDRB","Female",32,"Yes","Yes",72,1,"No",3,3,3,"Occasional",24,63.8,"No",0
"1208-DNHLN","Male",44,"Yes","Yes",23,1,"No",0,2,0,"Frequent",12,48.35,"Yes",0
"9761-XUJWD","Male",53,"No","No",5,1,"DSL",2,3,2,"Occasional",1,65.6,"No",0
"2120-SMPEX","Male",45,"No","No",25,1,"5G",0,1,0,"Occasional",1,20.15,"No",0
"9170-CCKOU","Male",50,"Yes","No",17,2,"Fiber optic",3,2,0,"Frequent",1,90.2,"Yes",0
"4801-KFYKL","Male",60,"No","No",8,1,"No",0,1,0,"Occasional",1,19.45,"No",0
"7363-QTBIW","Female",33,"Yes","No",9,1,"5G",0,2,2,"Occasional",1,79.75,"No",0
"2202-CUYXZ","Male",35,"No","No",1,1,"Fiber optic",0,2,1,"Frequent",1,84.85,"Yes",0
"5999-LCXAO","Female",22,"No","No",1,0,"DSL",1,2,0,"Occasional",1,29.9,"No",0
"3308-JSGML","Male",74,"Yes","No",59,0,"DSL",1,3,3,"Occasional",24,64.05,"No",0
"1098-KFQEC","Female",36,"No","No",55,1,"5G",0,1,0,"Occasional",24,19.4,"No",0
"8267-KFGYD","Male",60,"No","No",1,1,"5G",0,1,0,"Occasional",1,21.05,"No",0
"9208-OLGAQ","Female",66,"No","No",18,1,"Fiber optic",0,2,2,"Occasional",1,84.95,"No",0
"0369-ZGOVK","Female",47,"Yes","Yes",28,1,"No",0,2,0,"Occasional",12,70.4,"No",0
"2373-NTKOD","Male",34,"No","No",8,1,"5G",0,2,3,"Occasional",1,66.25,"No",0
"9257-AZMTZ","Female",40,"No","No",52,1,"No",0,1,0,"Occasional",24,20.1,"No",0
"6907-NZZIJ","Female",63,"No","No",36,2,"Fiber optic",2,2,3,"Frequent",1,99.15,"Yes",0
"8008-OTEZX","Female",65,"No","No",35,1,"No",0,1,0,"Occasional",12,19.65,"No",0
"1240-HCBOH","Female",62,"No","No",67,2,"No",0,1,0,"Occasional",24,26.1,"No",0
"9103-CXVOK","Male",52,"No","No",1,1,"No",0,1,0,"Occasional",1,19.75,"No",0
"2612-RANWT","Female",52,"No","No",12,2,"Fiber optic",0,2,3,"Frequent",1,100.15,"Yes",0
"3126-WQMGH","Female",51,"Yes","No",49,2,"DSL",0,2,0,"Occasional",1,52.15,"No",0
"6365-MTGZX","Male",49,"No","No",24,1,"DSL",0,3,3,"Occasional",1,96,"Yes",0
"0052-YNYOT","Female",61,"No","No",67,1,"No",0,1,0,"Occasional",12,20.55,"No",0
"2869-ADAWR","Female",49,"No","No",45,2,"Fiber optic",2,2,1,"Frequent",1,89.3,"Yes",0
"3813-DHBBB","Male",43,"No","No",67,0,"5G",3,3,2,"Occasional",24,50.95,"No",0
"5850-BDWCY","Female",41,"No","No",6,1,"No",0,1,0,"Occasional",1,20.2,"No",0
"3097-PYWXL","Female",19,"Yes","Yes",4,1,"5G",0,1,0,"Occasional",1,19.95,"No",0
"4184-VODJZ","Male",45,"Yes","Yes",63,2,"Fiber optic",2,2,2,"Occasional",12,91.35,"No",0
"9114-DPSIA","Male",57,"Yes","Yes",72,2,"DSL",3,3,2,"Occasional",24,81,"No",0
"3144-KMTWZ","Male",57,"Yes","No",71,2,"5G",2,2,2,"Occasional",1,93.25,"No",0
"4742-TXUEX","Female",20,"Yes","Yes",47,1,"No",0,1,0,"Occasional",24,19.3,"No",0
"8859-DZTGQ","Male",62,"No","No",33,1,"No",0,1,0,"Occasional",24,20.35,"No",0
"0455-XFASS","Female",28,"Yes","Yes",3,1,"5G",0,2,0,"Occasional",1,69.55,"No",0
"2550-QHZGP","Male",22,"No","No",7,1,"5G",0,1,0,"Occasional",12,19.5,"No",0
"1465-WCZVT","Female",38,"No","No",3,1,"No",0,1,0,"Occasional",1,19.65,"No",0
"2775-SEFEE","Male",24,"No","Yes",0,2,"DSL",3,3,0,"Occasional",24,61.9,"No",0
"3620-EHIMZ","Female",22,"Yes","Yes",52,1,"No",0,1,0,"Occasional",24,19.35,"No",0
"5206-XZZQI","Male",30,"No","No",53,1,"Fiber optic",2,3,0,"Occasional",1,80.6,"No",0
"9134-WYRVP","Male",62,"No","No",51,1,"Fiber optic",1,2,1,"Occasional",12,86.35,"No",0
"7337-CINUD","Female",19,"Yes","Yes",8,1,"No",0,1,0,"Occasional",24,19.5,"No",0
"1866-RZZQS","Male",69,"No","No",41,2,"Fiber optic",0,2,3,"Frequent",1,98.4,"Yes",0
"3084-DOWLE","Female",60,"No","No",72,2,"5G",3,3,3,"Occasional",24,92,"No",0
"1167-OYZJF","Female",69,"Yes","No",67,1,"No",0,1,0,"Occasional",24,20.05,"No",0
"6890-PFRQX","Male",54,"No","No",18,2,"5G",1,2,1,"Occasional",1,69.5,"No",0
"6427-FEFIG","Female",44,"Yes","Yes",24,2,"DSL",1,2,3,"Occasional",24,78.6,"No",0
"8198-RKSZG","Female",30,"Yes","Yes",14,1,"No",2,3,3,"Occasional",1,80.45,"No",0
"2640-PMGFL","Male",27,"No","Yes",27,1,"No",0,3,0,"Occasional",1,79.5,"Yes",0
"9087-EYCPR","Female",46,"No","No",60,2,"5G",0,1,0,"Occasional",24,25,"No",0
"4056-QHXHZ","Female",22,"Yes","Yes",72,2,"5G",1,3,3,"Occasional",24,107.45,"No",0
"9137-NOQKA","Male",71,"No","No",2,1,"No",0,1,0,"Occasional",1,19.2,"No",0
"0114-PEGZZ","Female",62,"No","No",33,2,"Fiber optic",2,2,3,"Occasional",1,107.55,"No",0
"5329-KRDTM","Male",84,"Yes","No",72,2,"DSL",2,3,1,"Occasional",24,77.35,"No",0
"0512-FLFDW","Female",86,"Yes","No",60,2,"Fiber optic",0,2,3,"Occasional",12,100.5,"No",0
"7963-GQRMY","Female",44,"Yes","Yes",3,1,"5G",0,2,0,"Frequent",1,44.3,"Yes",0
"3705-RHRFR","Female",44,"Yes","No",69,2,"Fiber optic",1,2,3,"Occasional",24,99.15,"No",0
"2882-WDTBA","Male",32,"Yes","Yes",69,1,"5G",3,3,1,"Occasional",24,75.75,"No",0
"7820-ZYGNY","Male",39,"No","No",63,2,"Fiber optic",2,2,2,"Occasional",12,90.45,"No",0
"1352-VHKAJ","Male",27,"Yes","Yes",27,2,"5G",0,3,3,"Occasional",1,71.6,"No",0
"2959-EEXWB","Female",52,"Yes","Yes",45,0,"5G",1,2,3,"Occasional",1,50.9,"No",0
"3460-TJBWI","Male",22,"Yes","Yes",24,2,"No",0,1,0,"Occasional",24,24.2,"No",0
"0464-WJTKO","Female",21,"Yes","Yes",72,1,"No",0,1,0,"Occasional",24,20.1,"No",0
"5195-KPUNQ","Female",78,"No","No",53,1,"Fiber optic",3,3,2,"Occasional",12,96.75,"No",0
"0516-VRYBW","Female",39,"No","No",18,1,"5G",0,1,0,"Occasional",12,20.15,"Yes",0
"5743-KHMNA","Male",56,"No","No",71,2,"No",0,1,0,"Occasional",24,25.55,"No",0
"5553-AOINX","Female",83,"Yes","Yes",66,2,"Fiber optic",2,2,3,"Occasional",12,104.9,"No",0
"2792-VPPET","Male",39,"No","No",3,1,"5G",0,1,0,"Occasional",1,20.5,"No",0
"9909-DFRJA","Female",53,"No","No",26,1,"DSL",1,3,2,"Occasional",12,95.85,"No",0
"2266-SJNAT","Female",43,"Yes","No",72,2,"5G",2,3,3,"Occasional",12,109.15,"No",0
"6854-EXGSF","Female",49,"No","No",8,2,"DSL",3,2,0,"Occasional",1,65.5,"No",0
"8295-FHIVV","Male",64,"No","No",7,1,"DSL",0,1,0,"Occasional",1,19.4,"No",0
"1488-SYSFC","Male",19,"Yes","Yes",31,1,"No",0,1,0,"Occasional",1,20.65,"No",0
"2230-XTUWL","Female",62,"No","No",48,1,"No",0,1,0,"Occasional",24,19.55,"No",0
"4323-OHFOW","Female",83,"Yes","No",70,2,"Fiber optic",2,3,3,"Occasional",12,105.55,"No",0
"5666-CYCYZ","Female",37,"No","No",24,2,"Fiber optic",0,3,2,"Occasional",1,89.55,"No",0
"2157-MXBJS","Male",30,"Yes","No",13,2,"DSL",0,2,3,"Frequent",12,75.3,"Yes",0
"7225-IILWY","Male",42,"No","No",68,1,"No",0,1,0,"Occasional",24,25.75,"No",0
"4804-NCPET","Male",52,"No","No",19,1,"No",0,1,0,"Occasional",24,20.2,"No",0
"0804-XBFBV","Female",62,"No","No",11,0,"DSL",0,2,0,"Occasional",1,25.2,"No",0
"3722-WPXTK","Male",44,"No","No",1,1,"5G",0,2,3,"Frequent",1,88.35,"Yes",0
"2833-SLKDQ","Male",46,"No","No",1,1,"5G",0,2,0,"Frequent",1,45.05,"Yes",0
"9225-BZLNZ","Male",45,"Yes","No",72,2,"5G",3,2,3,"Occasional",24,85.25,"No",0
"4962-CHQPW","Male",19,"No","Yes",29,1,"No",0,1,0,"Occasional",12,19.85,"No",0
"4229-CZMLL","Male",34,"No","No",6,2,"Fiber optic",0,2,0,"Frequent",1,74.9,"Yes",0
"3506-OVLKD","Male",19,"No","No",35,2,"5G",0,1,0,"Occasional",12,26.2,"No",0
"7036-TYDEC","Female",46,"No","No",69,2,"5G",0,3,3,"Occasional",24,104,"No",0
"6918-UMQCG","Female",21,"No","No",5,1,"Fiber optic",0,2,1,"Occasional",1,80.2,"No",0
"5032-MIYKT","Female",60,"No","No",1,1,"Fiber optic",0,2,0,"Occasional",1,70.7,"No",0
"7426-RHZGU","Male",24,"No","No",9,1,"5G",0,3,3,"Occasional",1,95.9,"No",0
"3208-YPIOE","Male",49,"No","No",39,2,"Fiber optic",0,2,0,"Frequent",1,75.25,"Yes",0
"9675-ICXCT","Male",31,"Yes","Yes",72,1,"5G",1,3,3,"Occasional",24,80.8,"No",0
"2068-WWXQZ","Male",20,"No","No",46,1,"No",0,1,0,"Occasional",24,20.05,"No",0
"1790-NESIO","Female",46,"No","No",13,1,"No",0,1,0,"Occasional",24,20.4,"No",0
"8224-KDLKN","Male",62,"No","No",72,2,"No",0,1,0,"Occasional",24,25,"No",0
"9170-GYZJC","Female",25,"Yes","Yes",41,1,"No",3,3,2,"Occasional",1,79.9,"Yes",0
"1074-WVEVG","Female",21,"Yes","No",59,1,"No",0,1,0,"Occasional",12,20.35,"No",0
"2636-OHFMN","Male",41,"Yes","No",4,1,"No",2,2,3,"Frequent",1,48.55,"Yes",0
"3640-PHQXK","Female",58,"No","No",31,2,"Fiber optic",0,2,2,"Frequent",1,89.9,"Yes",0
"9374-YOLBJ","Female",19,"Yes","Yes",1,1,"No",0,1,0,"Occasional",1,19.25,"No",0
"5748-RNCJT","Male",20,"No","No",69,2,"Fiber optic",0,3,3,"Occasional",24,106.5,"Yes",0
"5578-NKCXI","Female",35,"No","No",58,1,"No",3,2,3,"Occasional",12,99.25,"No",0
"3703-KBKZP","Male",69,"No","No",16,2,"Fiber optic",0,2,0,"Occasional",1,74.45,"No",0
"7714-YXSMB","Female",40,"No","No",26,2,"Fiber optic",0,2,3,"Occasional",1,100.5,"No",0
"5996-EBTKM","Female",42,"Yes","Yes",67,2,"DSL",0,3,2,"Occasional",24,69.9,"No",0
"4749-VFKVB","Female",28,"No","No",1,1,"No",0,2,0,"Frequent",1,50.1,"Yes",0
"6946-LMSQS","Male",67,"Yes","No",25,2,"Fiber optic",1,2,2,"Frequent",12,89.05,"Yes",0
"7120-RFMVS","Male",32,"No","No",1,1,"No",0,2,1,"Frequent",1,84.5,"Yes",0
"1215-VFYVK","Female",21,"No","No",4,1,"No",1,3,2,"Occasional",1,48.25,"No",0
"9451-LPGOO","Male",52,"No","No",7,2,"Fiber optic",0,2,2,"Frequent",1,86.8,"Yes",0
"0577-WHMEV","Female",50,"Yes","No",16,2,"Fiber optic",3,2,0,"Occasional",1,90.7,"No",0
"5747-PMBSQ","Male",86,"Yes","No",10,1,"Fiber optic",2,3,1,"Occasional",1,92.5,"Yes",0
"8097-OMULG","Male",36,"Yes","Yes",59,1,"DSL",2,3,3,"Occasional",12,76.75,"No",0
"5396-IZEPB","Male",55,"No","No",9,1,"No",0,1,0,"Occasional",1,19.7,"No",0
"3704-IEAXF","Female",40,"Yes","Yes",72,0,"DSL",2,3,3,"Occasional",24,53.65,"No",0
"4667-OHGKG","Male",38,"No","No",1,1,"No",0,1,0,"Occasional",1,19.3,"Yes",0
"4248-QPAVC","Female",81,"Yes","No",17,2,"5G",1,2,0,"Frequent",1,85.35,"Yes",0
"1245-HARPS","Female",53,"No","No",14,1,"No",0,1,0,"Occasional",24,20.4,"No",0
"5392-AKEMH","Female",56,"No","No",12,1,"DSL",0,2,0,"Occasional",1,45.05,"No",0
"5655-JSMZM","Male",82,"No","No",49,2,"Fiber optic",0,2,3,"Frequent",1,96.2,"Yes",0
"7242-EDTYC","Male",19,"No","Yes",44,1,"No",0,1,0,"Occasional",24,19.55,"No",0
"2439-LYPMQ","Male",82,"Yes","No",38,2,"5G",2,2,3,"Occasional",1,102.6,"No",0
"2665-NPTGL","Female",76,"Yes","No",26,2,"Fiber optic",0,2,3,"Occasional",1,98.1,"No",0
"1767-CJKBA","Male",47,"No","No",66,2,"5G",0,1,0,"Occasional",24,25.1,"No",0
"5448-VWNAM","Female",64,"No","Yes",19,2,"DSL",3,3,1,"Occasional",1,75.9,"No",0
"2027-WKXMW","Female",23,"Yes","No",63,2,"Fiber optic",2,3,3,"Occasional",1,108.75,"No",0
"9565-DJPIB","Female",41,"No","Yes",4,1,"No",2,2,1,"Frequent",1,89.6,"Yes",0
"5049-GLYVG","Male",21,"No","No",1,1,"No",0,1,0,"Occasional",1,20.6,"Yes",0
"5680-LQOGP","Female",56,"No","No",68,1,"No",3,3,3,"Occasional",24,82.45,"No",0
"1482-OXZSY","Male",32,"No","No",30,2,"Fiber optic",1,2,3,"Occasional",1,100.4,"No",0
"2985-FMWYF","Female",19,"No","No",23,2,"Fiber optic",0,2,3,"Occasional",1,93.5,"No",0
"9625-RZFUK","Male",42,"No","No",63,1,"No",0,1,0,"Occasional",24,19.7,"No",0
"6621-NRZAK","Female",42,"No","No",63,1,"5G",0,1,0,"Occasional",24,20,"No",0
"9102-OXKFY","Male",40,"No","No",59,2,"DSL",0,2,0,"Occasional",24,54.15,"No",0
"1087-UDSIH","Female",21,"No","No",3,1,"No",0,1,0,"Occasional",1,19.6,"Yes",0
"9389-ACWBI","Female",39,"Yes","Yes",5,1,"Fiber optic",0,2,0,"Occasional",1,69.95,"No",0
"1407-DIGZV","Female",20,"Yes","Yes",3,1,"DSL",0,1,0,"Occasional",24,19.1,"No",0
"7075-BNDVQ","Female",62,"No","No",4,1,"No",1,2,0,"Occasional",1,35,"No",0
"1658-XUHBX","Female",84,"Yes","Yes",59,2,"Fiber optic",0,2,2,"Occasional",1,88.75,"No",0
"0422-UXFAP","Female",58,"Yes","No",51,2,"Fiber optic",0,2,3,"Occasional",12,98.85,"No",0
"9462-MJUAW","Male",57,"No","No",4,1,"No",0,2,0,"Frequent",1,50.4,"Yes",0
"8676-TRMJS","Male",24,"No","No",3,2,"Fiber optic",0,2,0,"Frequent",1,75,"Yes",0
"7493-TPUWZ","Male",58,"No","No",1,2,"Fiber optic",2,2,0,"Frequent",1,79.15,"Yes",0
"4482-FTFFX","Male",45,"No","No",5,1,"DSL",0,3,0,"Occasional",1,56.15,"No",0
"3836-FZSDJ","Male",21,"Yes","No",71,2,"No",0,1,0,"Occasional",24,24.85,"No",0
"9223-UCPVT","Female",55,"No","No",1,1,"Fiber optic",0,2,3,"Frequent",1,94.4,"Yes",0
"0461-CVKMU","Female",57,"Yes","Yes",23,1,"No",2,3,0,"Occasional",1,83.8,"Yes",0
"7493-GVFIO","Male",21,"No","No",57,1,"No",0,1,0,"Occasional",24,20.55,"No",0
"7317-GGVPB","Male",27,"Yes","No",71,1,"No",2,3,3,"Occasional",24,108.6,"Yes",0
"8205-MQUGY","Male",61,"Yes","Yes",12,1,"5G",1,2,0,"Occasional",1,49.2,"No",0
"3211-AAPKX","Male",52,"No","No",20,2,"5G",0,3,3,"Occasional",1,98.55,"No",0
"1193-RTSLK","Female",29,"No","No",38,1,"Fiber optic",3,2,0,"Frequent",1,83.9,"Yes",0
"7706-YLMQA","Female",42,"No","No",70,1,"DSL",0,1,0,"Occasional",12,19.7,"No",0
"1867-BDVFH","Male",33,"Yes","Yes",11,2,"Fiber optic",0,2,0,"Frequent",1,74.35,"Yes",0
"4291-HPAXL","Male",54,"No","No",1,1,"5G",0,1,0,"Occasional",1,19.85,"No",0
"0867-LDTTC","Male",36,"No","No",5,2,"No",0,3,3,"Occasional",1,75.15,"No",0
"8710-YGLWG","Male",43,"No","No",1,1,"DSL",0,2,0,"Occasional",1,44.9,"No",0
"6705-LNMDD","Male",29,"No","No",20,1,"DSL",0,3,0,"Occasional",1,50,"No",0
"8552-OBVRU","Female",65,"Yes","Yes",48,1,"5G",1,3,3,"Occasional",1,104.5,"No",0
"4484-CGXFK","Female",22,"No","No",3,1,"No",0,2,2,"Frequent",1,55.3,"Yes",0
"9782-LGXMC","Female",42,"Yes","Yes",49,1,"DSL",1,3,0,"Occasional",1,61.75,"No",0
"4871-JTKJF","Female",77,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,69.65,"Yes",0
"5989-OMNJE","Female",62,"Yes","Yes",24,0,"5G",3,2,3,"Occasional",12,57.6,"No",0
"0378-CJKPV","Female",26,"Yes","No",72,2,"Fiber optic",3,3,3,"Occasional",24,112.1,"No",0
"6339-TBELP","Male",24,"No","No",71,2,"Fiber optic",0,3,0,"Occasional",24,86.4,"No",0
"4701-MLJPN","Male",33,"No","No",31,1,"No",0,3,0,"Occasional",1,55.25,"Yes",0
"9424-CMPOG","Male",22,"Yes","Yes",9,1,"DSL",0,1,0,"Occasional",24,19.6,"No",0
"0902-RFHOF","Male",60,"No","No",38,1,"No",0,1,0,"Occasional",12,20.1,"No",0
"4065-JJAVA","Female",47,"No","No",1,1,"DSL",2,2,0,"Occasional",1,49.5,"No",0
"9055-MOJJJ","Female",36,"Yes","Yes",64,1,"DSL",1,3,1,"Occasional",12,65.8,"No",0
"8727-JQFHV","Male",22,"Yes","Yes",57,1,"No",0,1,0,"Occasional",24,20.75,"No",0
"2164-SOQXL","Female",43,"No","No",20,1,"No",0,1,0,"Occasional",1,20.05,"No",0
"2560-WBWXF","Male",21,"No","No",68,2,"5G",0,1,0,"Occasional",24,24.15,"No",0
"3404-JNXAX","Female",32,"Yes","Yes",51,1,"DSL",0,3,0,"Occasional",1,80.75,"No",0
"6723-CEGQI","Female",60,"No","Yes",65,0,"DSL",2,3,1,"Occasional",24,45.25,"No",0
"8800-ZKRFW","Female",53,"Yes","Yes",30,2,"5G",2,3,3,"Occasional",1,107.5,"No",0
"1998-VHJHK","Female",19,"No","No",27,1,"No",0,1,0,"Occasional",12,19.15,"No",0
"0292-WEGCH","Female",31,"Yes","Yes",54,2,"DSL",2,3,3,"Occasional",1,86.2,"No",0
"2514-GINMM","Male",32,"No","No",1,1,"5G",0,2,1,"Frequent",1,79.5,"Yes",0
"0530-IJVDB","Male",31,"No","Yes",70,2,"Fiber optic",3,3,3,"Occasional",24,114.6,"No",0
"6538-POCHL","Male",46,"No","No",33,1,"Fiber optic",2,2,0,"Occasional",1,79,"No",0
"0853-TWRVK","Male",61,"Yes","No",72,2,"Fiber optic",3,3,2,"Occasional",24,105.6,"No",0
"3398-FSHON","Female",85,"No","No",12,2,"Fiber optic",2,2,1,"Occasional",1,91.3,"Yes",0
"2351-BKRZW","Female",23,"Yes","Yes",43,1,"No",1,2,3,"Occasional",24,75.2,"No",0
"5570-PTWEH","Female",26,"Yes","No",3,2,"Fiber optic",0,2,0,"Occasional",1,75.15,"Yes",0
"8010-EZLOU","Male",76,"No","No",15,2,"Fiber optic",2,2,0,"Frequent",1,80.2,"Yes",0
"6447-EGDIV","Female",61,"No","No",31,1,"No",0,1,0,"Occasional",12,20.95,"No",0
"0258-NOKBL","Male",39,"No","No",3,2,"No",2,2,2,"Occasional",1,90.4,"No",0
"8639-NHQEI","Female",56,"No","No",72,2,"Fiber optic",3,2,1,"Occasional",24,95.9,"No",0
"4342-HFXWS","Female",20,"Yes","Yes",48,1,"DSL",1,3,1,"Occasional",12,69.7,"No",0
"2824-MYYBN","Female",33,"Yes","Yes",37,2,"Fiber optic",0,2,3,"Occasional",1,95.25,"No",0
"8316-BBQAY","Female",20,"No","No",65,0,"DSL",1,3,3,"Occasional",24,59.95,"No",0
"0386-CWRGM","Female",47,"No","No",46,1,"5G",0,1,0,"Occasional",24,19.4,"No",0
"6185-TASNN","Male",72,"No","No",1,1,"DSL",0,2,0,"Occasional",1,46.3,"No",0
"8898-KASCD","Male",39,"No","No",39,0,"5G",0,3,0,"Occasional",12,35.55,"No",0
"2211-RMNHO","Female",52,"Yes","Yes",68,2,"DSL",2,3,3,"Occasional",24,85.3,"No",0
"1724-IQWNM","Male",44,"No","No",1,1,"No",0,1,0,"Occasional",1,19.3,"No",0
"0002-ORFBO","Female",38,"Yes","Yes",9,1,"5G",2,3,1,"Occasional",12,65.6,"No",0
"6295-OSINB","Male",20,"Yes","No",72,1,"No",3,2,3,"Occasional",24,109.65,"No",0
"1830-IPXVJ","Female",39,"No","No",61,1,"No",0,1,0,"Occasional",24,19.75,"No",0
"9526-JAWYF","Male",19,"No","No",26,1,"Fiber optic",2,2,1,"Frequent",1,89.8,"Yes",0
"4304-TSPVK","Female",20,"Yes","No",68,2,"5G",3,3,3,"Occasional",24,114.9,"No",0
"4546-FOKWR","Female",42,"No","No",16,2,"5G",0,2,0,"Occasional",1,74.75,"No",0
"7872-RDDLZ","Female",88,"No","No",67,2,"DSL",2,2,0,"Occasional",1,54.9,"No",0
